trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
JAK.73-R04,5:11:25,5:11:35,B03358P,7,0,
JAK.73-R04,5:12:36,5:12:46,B01122P,8,0,
JAK.73-R04,5:13:33,5:13:43,B03658P,9,0,
JAK.73-R04,5:14:53,5:15:03,B02528P,10,0,
JAK.73-R04,5:15:51,5:16:01,B01978P,11,0,
JAK.73-R04,5:17:17,5:17:27,B01292P,12,0,
JAK.73-R04,5:18:19,5:18:29,B04219P,13,0,
JAK.73-R04,5:19:18,5:19:28,B04862P,14,0,
JAK.73-R04,5:21:06,5:21:16,B00630P,15,0,
JAK.73-R04,5:22:18,5:22:28,B05118P,16,0,
JAK.73-R04,5:23:03,5:23:13,B05614P,17,0,
JAK.73-R04,5:24:35,5:24:45,B02731P,18,0,
JAK.73-R04,5:25:20,5:25:30,B01382P,19,0,
JAK.73-R04,5:27:23,5:27:33,B00606P,20,0,
JAK.73-R04,5:28:04,5:28:14,B02857P,21,0,
JAK.73-R04,5:30:33,5:30:43,B05079P,22,0,
JAK.73-R04,5:31:36,5:31:46,B04013P,23,0,
JAK.73-R04,5:32:21,5:32:31,B03382P,24,0,
JAK.73-R04,5:33:42,5:33:52,B04415P,25,0,
JAK.73-R04,5:35:43,5:35:53,B04352P,26,0,
JAK.73-R04,5:36:25,5:36:35,B03996P,27,0,
JAK.73-R04,5:37:29,5:37:39,B03680P,28,0,
JAK.73-R04,5:38:18,5:38:28,B00993P,29,0,
JAK.73-R04,5:39:35,5:39:45,B04266P,30,0,
JAK.73-R04,5:41:11,5:41:21,B00247P,31,0,
JAK.73-R04,5:41:55,5:42:05,B04967P,32,0,
JAK.73-R04,5:46:26,5:46:36,B04583P,33,0,
JAK.73-R04,5:47:49,5:47:59,B03851P,34,0,
JAK.73-R04,5:49:41,5:49:51,B04580P,35,0,
JAK.73-R04,5:50:33,5:50:43,B02060P,36,0,
JAK.73-R04,5:53:53,5:54:03,B00662P,37,0,
JAK.73-R04,5:57:48,5:57:58,B04538P,38,0,
JAK.73-R04,5:58:41,5:58:51,B00248P,39,0,
JAK.73-R04,5:59:21,5:59:31,B01740P,40,0,
JAK.73-R04,6:01:02,6:01:12,B00226P,41,0,
JAK.73-R04,6:07:23,6:07:33,B07080P,42,0,
JAK.76-R01,5:00:00,5:00:10,B00635P,0,0,
JAK.76-R01,5:06:50,5:07:00,B01961P,1,0,
JAK.76-R01,5:10:36,5:10:46,B07232P,2,0,
JAK.76-R01,5:12:00,5:12:10,B07073P,3,0,
JAK.76-R01,5:15:41,5:15:51,B07234P,4,0,
JAK.76-R01,5:17:46,5:17:56,B06871P,5,0,
JAK.76-R01,5:19:29,5:19:39,B02306P,6,0,
JAK.76-R01,5:21:07,5:21:17,B07235P,7,0,
JAK.76-R01,5:22:34,5:22:44,B07236P,8,0,
JAK.76-R01,5:24:15,5:24:25,B07237P,9,0,
JAK.76-R01,5:25:23,5:25:33,B07238P,10,0,
JAK.76-R01,5:26:57,5:27:07,B07239P,11,0,
JAK.76-R01,5:28:52,5:29:02,B07240P,12,0,
JAK.76-R01,5:30:10,5:30:20,B07241P,13,0,
JAK.76-R01,5:33:55,5:34:05,B07077P,14,0,
JAK.76-R01,5:36:49,5:36:59,B07066P,15,0,
JAK.76-R01,5:39:50,5:40:00,B07243P,16,0,
JAK.76-R01,5:41:44,5:41:54,B07244P,17,0,
JAK.76-R01,5:43:50,5:44:00,B04787P,18,0,
JAK.76-R01,5:44:53,5:45:03,B03684P,19,0,
JAK.76-R01,5:46:55,5:47:05,B05557P,20,0,
JAK.76-R01,5:48:26,5:48:36,B05897P,21,0,
JAK.76-R01,5:49:21,5:49:31,B02474P,22,0,
JAK.76-R01,5:52:53,5:53:03,B02156P,23,0,
JAK.76-R01,5:59:00,5:59:10,B00006P,24,0,
JAK.76-R01,6:01:50,6:02:00,B06461P,25,0,
JAK.76-R01,6:03:58,6:04:08,B06462P,26,0,
JAK.76-R01,6:05:53,6:06:03,B06463P,27,0,
JAK.76-R01,6:07:48,6:07:58,B06464P,28,0,
JAK.76-R01,6:10:26,6:10:36,B06465P,29,0,
JAK.76-R01,6:12:00,6:12:10,B00069P,30,0,
JAK.76-R01,6:15:10,6:15:20,B00070P,31,0,
JAK.76-R02,5:00:00,5:00:10,B00070P,0,0,
JAK.76-R02,5:03:39,5:03:49,B07245P,1,0,
JAK.76-R02,5:05:30,5:05:40,B07007P,2,0,
JAK.76-R02,5:07:23,5:07:33,B07008P,3,0,
JAK.76-R02,5:09:30,5:09:40,B07009P,4,0,
JAK.76-R02,5:11:09,5:11:19,B07010P,5,0,
JAK.76-R02,5:12:44,5:12:54,B00166P,6,0,
JAK.76-R02,5:14:00,5:14:10,B06074P,7,0,
JAK.76-R02,5:16:02,5:16:12,B03228P,8,0,
JAK.76-R02,5:17:15,5:17:25,B00168P,9,0,
JAK.76-R02,5:18:15,5:18:25,B00674P,10,0,
JAK.76-R02,5:19:45,5:19:55,B00706P,11,0,
JAK.76-R02,5:21:45,5:21:55,B01030P,12,0,
JAK.76-R02,5:22:48,5:22:58,B04786P,13,0,
JAK.76-R02,5:24:39,5:24:49,B06298P,14,0,
JAK.76-R02,5:26:47,5:26:57,B07246P,15,0,
JAK.76-R02,5:29:10,5:29:20,B06293P,16,0,
JAK.76-R02,5:31:30,5:31:40,B06309P,17,0,
JAK.76-R02,5:33:12,5:33:22,B07247P,18,0,
JAK.76-R02,5:34:48,5:34:58,B02285P,19,0,
JAK.76-R02,5:36:40,5:36:50,B07248P,20,0,
JAK.76-R02,5:38:07,5:38:17,B07249P,21,0,
JAK.76-R02,5:40:07,5:40:17,B05323P,22,0,
JAK.76-R02,5:41:31,5:41:41,B02286P,23,0,
JAK.76-R02,5:42:46,5:42:56,B05251P,24,0,
JAK.76-R02,5:43:55,5:44:05,B01946P,25,0,
JAK.76-R02,5:45:32,5:45:42,B03932P,26,0,
JAK.76-R02,5:46:50,5:47:00,B05390P,27,0,
JAK.76-R02,5:48:21,5:48:31,B02632P,28,0,
JAK.76-R02,5:50:52,5:51:02,B07250P,29,0,
JAK.76-R02,5:53:06,5:53:16,B01960P,30,0,
JAK.76-R02,5:56:33,5:56:43,B02437P,31,0,
JAK.76-R02,5:58:29,5:58:39,B00635P,32,0,
JAK.87-R01,5:00:00,5:00:10,B05728P,0,0,
JAK.87-R01,5:01:56,5:02:06,B05694P,1,0,
JAK.87-R01,5:02:30,5:02:40,B04523P,2,0,
JAK.87-R01,5:03:45,5:03:55,B07124P,3,0,
JAK.87-R01,5:04:46,5:04:56,B07125P,4,0,
JAK.87-R01,5:06:26,5:06:36,B05308P,5,0,
JAK.87-R01,5:07:18,5:07:28,B01230P,6,0,
JAK.87-R01,5:08:00,5:08:10,B01229P,7,0,
JAK.87-R01,5:10:17,5:10:27,B07126P,8,0,
JAK.87-R01,5:11:56,5:12:06,B02898P,9,0,
JAK.87-R01,5:12:38,5:12:48,B05262P,10,0,
JAK.87-R01,5:14:59,5:15:09,B04212P,11,0,
JAK.87-R01,5:15:43,5:15:53,B00316P,12,0,
JAK.87-R01,5:16:56,5:17:06,B00446P,13,0,
JAK.87-R01,5:18:38,5:18:48,B05610P,14,0,
JAK.87-R01,5:19:25,5:19:35,B02890P,15,0,
JAK.87-R01,5:27:06,5:27:16,B07127P,16,0,
JAK.87-R01,5:28:59,5:29:09,B02004P,17,0,
JAK.87-R01,5:30:37,5:30:47,B07128P,18,0,
JAK.87-R01,5:32:43,5:32:53,B06991P,19,0,
JAK.87-R01,5:35:41,5:35:51,B07064P,20,0,
JAK.87-R01,5:37:00,5:37:10,B06993P,21,0,
JAK.87-R01,5:38:49,5:38:59,B06994P,22,0,
JAK.87-R01,5:40:24,5:40:34,B05557P,23,0,
JAK.87-R01,5:41:55,5:42:05,B05897P,24,0,
JAK.87-R01,5:42:50,5:43:00,B02474P,25,0,
JAK.87-R01,5:46:22,5:46:32,B02156P,26,0,
JAK.87-R01,5:57:08,5:57:18,B00006P,27,0,
JAK.87-R01,5:59:58,6:00:08,B06461P,28,0,
JAK.87-R01,6:02:06,6:02:16,B06462P,29,0,
JAK.87-R01,6:04:01,6:04:11,B06463P,30,0,
JAK.87-R01,6:05:57,6:06:07,B06464P,31,0,
JAK.87-R01,6:08:35,6:08:45,B06465P,32,0,
JAK.87-R01,6:10:09,6:10:19,B00069P,33,0,
JAK.87-R01,6:12:02,6:12:12,B02510P,34,0,
JAK.87-R01,6:13:01,6:13:11,B03002P,35,0,
JAK.87-R01,6:14:57,6:15:07,B05474P,36,0,
JAK.87-R01,6:17:16,6:17:26,B01218P,37,0,
JAK.87-R01,6:18:38,6:18:48,B06995P,38,0,
JAK.87-R01,6:20:09,6:20:19,B05743P,39,0,
JAK.87-R01,6:21:41,6:21:51,B01750P,40,0,
JAK.87-R01,6:22:30,6:22:40,B00887P,41,0,
JAK.87-R01,6:26:32,6:26:42,B03922P,42,0,
JAK.87-R01,6:28:18,6:28:28,B04125P,43,0,
JAK.87-R01,6:29:21,6:29:31,B01748P,44,0,
JAK.87-R01,6:30:59,6:31:09,B05525P,45,0,
JAK.87-R01,6:32:41,6:32:51,B06996P,46,0,
JAK.87-R01,6:34:27,6:34:37,B06997P,47,0,
JAK.87-R01,6:36:44,6:36:54,B06998P,48,0,
JAK.87-R01,6:38:18,6:38:28,B05306P,49,0,
JAK.87-R01,6:39:08,6:39:18,B05776P,50,0,
JAK.87-R01,6:40:57,6:41:07,B05723P,51,0,
S22-R01,5:00:00,5:00:10,B02945P,0,0,
S22-R01,5:07:43,5:07:53,B05291P,1,0,
S22-R01,5:10:13,5:10:23,B00098P,2,0,
S22-R01,5:15:00,5:15:10,B03032P,3,0,
S22-R01,5:16:54,5:17:04,B02903P,4,0,
S22-R01,5:18:14,5:18:24,B01481P,5,0,
S22-R01,5:18:47,5:18:57,B01811P,6,0,
S22-R01,5:20:11,5:20:21,B01715P,7,0,
S22-R01,5:23:51,5:24:01,B01433P,8,0,
S22-R01,5:26:13,5:26:23,B02052P,9,0,
S22-R01,5:27:07,5:27:17,B05820P,10,0,
S22-R01,5:28:27,5:28:37,B01558P,11,0,
S22-R01,5:34:03,5:34:13,B04671P,12,0,
S22-R01,5:36:31,5:36:41,G00360,13,0,
S22-R01,5:37:45,5:37:55,B03069P,14,0,
S22-R01,6:28:49,6:28:59,G00314,15,0,
S22-R01,6:31:01,6:31:11,B00865P,16,0,
S22-R01,6:31:53,6:32:03,B03148P,17,0,
S22-R01,6:33:42,6:33:52,G00313,18,0,
S22-R01,6:35:49,6:35:59,B01377P,19,0,
S22-R01,6:37:17,6:37:27,B04544P,20,0,
S22-R01,6:47:36,6:47:46,B07231P,21,0,
S22-R01,6:48:21,6:48:31,G00308,22,0,
T12-R02,5:00:00,5:00:10,G00118,0,0,
T12-R02,5:01:39,5:01:49,G00122,1,0,
T12-R02,5:08:02,5:08:12,G00166,2,0,
T12-R02,5:11:47,5:11:57,G00400,3,0,
T12-R02,5:17:49,5:17:59,G00398,4,0,
T12-R02,5:36:39,5:36:49,B05770P,5,0,
T12-R02,6:24:51,6:25:01,B03095P,6,0,
T12-R02,6:54:07,6:54:17,B01237P,7,0,
T12-R02,6:58:51,6:59:01,B05801P,8,0,
T12-R02,7:02:45,7:02:55,B03348P,9,0,
T12-R02,7:11:36,7:11:46,B05676P,10,0,
T12-R02,7:16:29,7:16:39,B03431P,11,0,
T12-R02,7:20:51,7:21:01,B02185P,12,0,
T12-R02,7:24:37,7:24:47,B05507P,13,0,
T12-R02,7:30:11,7:30:21,B01613P,14,0,
T12-R02,7:39:03,7:39:13,B05720P,15,0,
T12-R03,5:00:00,5:00:10,B05720P,0,0,
T12-R03,5:02:27,5:02:37,B05650P,1,0,
T12-R03,5:05:12,5:05:22,B00128P,2,0,
T12-R03,5:09:16,5:09:26,B02735P,3,0,
T12-R03,5:10:12,5:10:22,B05506P,4,0,
T12-R03,5:11:41,5:11:51,B01894P,5,0,
T12-R03,5:13:23,5:13:33,B01863P,6,0,
T12-R03,5:18:52,5:19:02,B03430P,7,0,
T12-R03,5:22:54,5:23:04,B05677P,8,0,
T12-R03,5:28:43,5:28:53,B02081P,9,0,
T12-R03,5:32:29,5:32:39,B05800P,10,0,
T12-R03,5:37:10,5:37:20,B01236P,11,0,
T12-R03,6:03:40,6:03:50,B03096P,12,0,
T12-R03,6:52:49,6:52:59,B05771P,13,0,
T12-R03,7:12:22,7:12:32,G00397,14,0,
T12-R03,7:18:23,7:18:33,G00399,15,0,
T12-R03,7:22:06,7:22:16,G00163,16,0,
T12-R03,7:28:33,7:28:43,G00121,17,0,
T12-R03,7:30:06,7:30:16,G00117,18,0,
4C-R05,5:00:00,5:00:10,B05806P,0,0,
4C-R05,5:02:34,5:02:44,B05805P,1,0,
4C-R05,5:04:51,5:05:01,B01821P,2,0,
4C-R05,5:06:08,5:06:18,B02127P,3,0,
4C-R05,5:08:30,5:08:40,B01606P,4,0,
4C-R05,5:10:48,5:10:58,B00065P,5,0,
4C-R05,5:11:58,5:12:08,B05850P,6,0,
4C-R05,5:14:45,5:14:55,B07258P,7,0,
4C-R05,5:16:47,5:16:57,B07259P,8,0,
4C-R05,5:20:18,5:20:28,B07260P,9,0,
4C-R05,5:23:14,5:23:24,B07261P,10,0,
4C-R05,5:26:08,5:26:18,B06425P,11,0,
4C-R05,5:28:12,5:28:22,B06443P,12,0,
4C-R05,5:29:56,5:30:06,B06444P,13,0,
4C-R05,5:31:40,5:31:50,B06445P,14,0,
4C-R05,5:34:11,5:34:21,B05003P,15,0,
4C-R05,5:36:24,5:36:34,B05812P,16,0,
4C-R05,5:37:53,5:38:03,B05813P,17,0,
4C-R05,5:39:01,5:39:11,B01468P,18,0,
4C-R05,5:40:17,5:40:27,B05391P,19,0,
4C-R05,5:43:52,5:44:02,B00604P,20,0,
4C-R05,5:46:41,5:46:51,B02503P,21,0,
4C-R05,5:48:44,5:48:54,B02095P,22,0,
4C-R05,5:50:24,5:50:34,B00675P,23,0,
4C-R05,5:54:01,5:54:11,B05773P,24,0,
4C-R05,5:54:38,5:54:48,B05775P,25,0,
4C-R05,5:57:42,5:57:52,B00325P,26,0,
4C-R05,5:58:28,5:58:38,B00214P,27,0,
4C-R05,6:00:37,6:00:47,B00244P,28,0,
4C-R05,6:02:10,6:02:20,B01835P,29,0,
4C-R05,6:03:32,6:03:42,B00360P,30,0,
4C-R05,6:04:50,6:05:00,B02873P,31,0,
4C-R05,6:05:52,6:06:02,B00125P,32,0,
4C-R05,6:09:35,6:09:45,B02896P,33,0,
4C-R05,6:12:27,6:12:37,B00611P,34,0,
4C-R05,6:13:37,6:13:47,B05544P,35,0,
4C-R05,6:15:09,6:15:19,B00221P,36,0,
4C-R05,6:18:22,6:18:32,B00222P,37,0,
4C-R06,5:00:00,5:00:10,B00222P,0,0,
4C-R06,5:02:08,5:02:18,B00378P,1,0,
4C-R06,5:03:32,5:03:42,B00612P,2,0,
4C-R06,5:05:36,5:05:46,B00589P,3,0,
4C-R06,5:10:13,5:10:23,B00126P,4,0,
4C-R06,5:11:03,5:11:13,B00127P,5,0,
4C-R06,5:13:26,5:13:36,B01836P,6,0,
4C-R06,5:14:12,5:14:22,B01837P,7,0,
4C-R06,5:15:05,5:15:15,B00694P,8,0,
4C-R06,5:17:16,5:17:26,B02408P,9,0,
4C-R06,5:18:47,5:18:57,B00326P,10,0,
4C-R06,5:20:32,5:20:42,B05502P,11,0,
4C-R06,5:22:16,5:22:26,B05774P,12,0,
4C-R06,5:26:08,5:26:18,B00790P,13,0,
4C-R06,5:29:19,5:29:29,B01840P,14,0,
4C-R06,5:31:15,5:31:25,B05656P,15,0,
4C-R06,5:35:56,5:36:06,B05564P,16,0,
4C-R06,5:37:02,5:37:12,B05432P,17,0,
4C-R06,5:38:11,5:38:21,B02399P,18,0,
4C-R06,5:39:27,5:39:37,B03187P,19,0,
4C-R06,5:40:51,5:41:01,B06321P,20,0,
4C-R06,5:42:56,5:43:06,B03127P,21,0,
4C-R06,5:45:01,5:45:11,B01964P,22,0,
4C-R06,5:47:35,5:47:45,B06446P,23,0,
4C-R06,5:49:28,5:49:38,B06447P,24,0,
4C-R06,5:51:45,5:51:55,B06424P,25,0,
4C-R06,5:54:31,5:54:41,B07262P,26,0,
4C-R06,5:57:29,5:57:39,B07263P,27,0,
4C-R06,6:00:46,6:00:56,B07264P,28,0,
4C-R06,6:02:28,6:02:38,B07265P,29,0,
4C-R06,6:05:13,6:05:23,B05851P,30,0,
4C-R06,6:06:23,6:06:33,B00826P,31,0,
4C-R06,6:08:54,6:09:04,B02996P,32,0,
4C-R06,6:11:06,6:11:16,B02128P,33,0,
4C-R06,6:12:30,6:12:40,B03890P,34,0,
4C-R06,6:14:49,6:14:59,B05806P,35,0,
6P-R02,5:00:00,5:00:10,B04686P,0,0,
6P-R02,5:02:20,5:02:30,B02104P,1,0,
6P-R02,5:03:12,5:03:22,B00795P,2,0,
6P-R02,5:04:05,5:04:15,B07233P,3,0,
6P-R02,5:05:33,5:05:43,B05887P,4,0,
6P-R02,5:06:39,5:06:49,B00274P,5,0,
6P-R02,5:07:28,5:07:38,B01831P,6,0,
6P-R02,5:09:31,5:09:41,B00663P,7,0,
6P-R02,5:10:25,5:10:35,B02756P,8,0,
6P-R02,5:11:33,5:11:43,B00389P,9,0,
6P-R02,5:13:25,5:13:35,B00064P,10,0,
6P-R02,5:14:00,5:14:10,B02398P,11,0,
6P-R02,5:15:44,5:15:54,B00596P,12,0,
6P-R02,5:17:05,5:17:15,B02697P,13,0,
6P-R02,5:19:02,5:19:12,B05698P,14,0,
6P-R02,5:21:11,5:21:21,B00209P,15,0,
6P-R02,5:22:11,5:22:21,B05688P,16,0,
6P-R02,6:14:16,6:14:26,B03097P,17,0,
6P-R02,6:38:50,6:39:00,B03094P,18,0,
6P-R02,6:55:30,6:55:40,B00226P,19,0,
6P-R02,7:00:28,7:00:38,B00248P,20,0,
B14-R02,5:00:00,5:00:10,B02104P,0,0,
B14-R02,5:00:52,5:01:02,B00795P,1,0,
B14-R02,5:01:46,5:01:56,B07233P,2,0,
B14-R02,5:03:15,5:03:25,B05887P,3,0,
B14-R02,5:04:21,5:04:31,B00274P,4,0,
B14-R02,5:05:10,5:05:20,B01831P,5,0,
B14-R02,5:07:13,5:07:23,B00663P,6,0,
B14-R02,5:08:07,5:08:17,B02756P,7,0,
B14-R02,5:09:15,5:09:25,B00389P,8,0,
B14-R02,5:11:07,5:11:17,B00064P,9,0,
B14-R02,5:11:42,5:11:52,B02398P,10,0,
B14-R02,5:13:26,5:13:36,B00596P,11,0,
B14-R02,5:14:47,5:14:57,B02697P,12,0,
B14-R02,5:16:44,5:16:54,B05698P,13,0,
B14-R02,5:18:53,5:19:03,B00209P,14,0,
B14-R02,5:19:53,5:20:03,B05688P,15,0,
B14-R02,6:48:18,6:48:28,B02192P,16,0,
B14-R02,6:49:29,6:49:39,B01853P,17,0,
B14-R02,6:52:15,6:52:25,B03156P,18,0,
B14-R02,7:00:47,7:00:57,B00108P,19,0,
B14-R02,7:05:48,7:05:58,P00236,20,0,
D31-R04,5:00:00,5:00:10,B04686P,0,0,
D31-R04,5:13:26,5:13:36,B02104P,1,0,
D31-R04,5:14:18,5:14:28,B00795P,2,0,
D31-R04,5:15:12,5:15:22,B07233P,3,0,
D31-R04,5:16:41,5:16:51,B05887P,4,0,
D31-R04,5:17:47,5:17:57,B00274P,5,0,
D31-R04,5:18:36,5:18:46,B01831P,6,0,
D31-R04,5:20:39,5:20:49,B00663P,7,0,
D31-R04,5:21:33,5:21:43,B02756P,8,0,
D31-R04,5:22:41,5:22:51,B00389P,9,0,
D31-R04,5:26:34,5:26:44,B00596P,10,0,
D31-R04,5:27:55,5:28:05,B02697P,11,0,
D31-R04,5:29:52,5:30:02,B05698P,12,0,
D31-R04,6:38:11,6:38:21,B06644P,13,0,
D31-R04,6:41:52,6:42:02,B06645P,14,0,
D31-R04,6:49:00,6:49:10,B06646P,15,0,
D31-R04,6:52:42,6:52:52,B03464P,16,0,
D31-R04,6:54:41,6:54:51,B06073P,17,0,
D31-R04,7:04:23,7:04:33,B05399P,18,0,
JAK.02-R06,5:00:00,5:00:10,B00328P,0,0,
JAK.02-R06,5:00:30,5:00:40,B00637P,1,0,
JAK.02-R06,5:03:12,5:03:22,B01677P,2,0,
JAK.02-R06,5:04:41,5:04:51,B00893P,3,0,
JAK.02-R06,5:06:08,5:06:18,B04806P,4,0,
JAK.02-R06,5:07:46,5:07:56,B02666P,5,0,
JAK.02-R06,5:09:28,5:09:38,B06572P,6,0,
JAK.02-R06,5:09:55,5:10:05,B05024P,7,0,
JAK.02-R06,5:10:33,5:10:43,B06922P,8,0,
JAK.02-R06,5:11:58,5:12:08,B05085P,9,0,
JAK.02-R06,5:12:29,5:12:39,B05083P,10,0,
JAK.02-R06,5:13:35,5:13:45,B01331P,11,0,
JAK.02-R06,5:15:10,5:15:20,B05825P,12,0,
JAK.02-R06,5:16:30,5:16:40,B02190P,13,0,
JAK.02-R06,5:18:33,5:18:43,B00283P,14,0,
JAK.02-R06,5:19:59,5:20:09,B05008P,15,0,
JAK.02-R06,5:22:52,5:23:02,B04774P,16,0,
JAK.02-R06,5:23:37,5:23:47,B05018P,17,0,
JAK.02-R06,5:24:41,5:24:51,B02227P,18,0,
JAK.02-R06,5:25:29,5:25:39,B01338P,19,0,
JAK.02-R06,5:26:21,5:26:31,B01713P,20,0,
JAK.02-R06,5:27:29,5:27:39,B00462P,21,0,
JAK.02-R06,5:28:48,5:28:58,B01447P,22,0,
JAK.02-R06,5:29:30,5:29:40,B05239P,23,0,
JAK.02-R06,5:31:04,5:31:14,B05785P,24,0,
JAK.02-R06,5:32:29,5:32:39,B05536P,25,0,
JAK.02-R06,5:36:57,5:37:07,B02723P,26,0,
JAK.02-R06,5:40:47,5:40:57,B06573P,27,0,
JAK.02-R06,5:42:12,5:42:22,B01430P,28,0,
JAK.02-R06,5:43:14,5:43:24,B02623P,29,0,
JAK.02-R06,5:43:57,5:44:07,B02339P,30,0,
JAK.02-R06,5:45:15,5:45:25,B01431P,31,0,
JAK.02-R06,5:46:04,5:46:14,B05021P,32,0,
JAK.02-R06,5:47:04,5:47:14,B05531P,33,0,
JAK.02-R06,5:47:48,5:47:58,B00139P,34,0,
JAK.02-R06,5:49:16,5:49:26,B01994P,35,0,
JAK.02-R06,5:50:47,5:50:57,B05706P,36,0,
JAK.100-R01,5:00:00,5:00:10,G00684,0,0,
JAK.100-R01,5:06:10,5:06:20,B03091P,1,0,
JAK.100-R01,5:08:41,5:08:51,B07275P,2,0,
JAK.100-R01,5:13:42,5:13:52,B06667P,3,0,
JAK.100-R01,5:15:07,5:15:17,B06655P,4,0,
JAK.100-R01,5:17:16,5:17:26,B06665P,5,0,
JAK.100-R01,5:18:49,5:18:59,B06653P,6,0,
JAK.100-R01,5:20:22,5:20:32,B06946P,7,0,
JAK.100-R01,5:22:03,5:22:13,B06652P,8,0,
JAK.100-R01,5:24:21,5:24:31,B06914P,9,0,
JAK.100-R01,5:25:49,5:25:59,B07276P,10,0,
JAK.100-R01,5:26:38,5:26:48,B06915P,11,0,
JAK.100-R01,5:28:14,5:28:24,B07277P,12,0,
JAK.100-R01,5:29:20,5:29:30,B07278P,13,0,
JAK.100-R01,5:30:49,5:30:59,B07279P,14,0,
JAK.100-R01,5:32:26,5:32:36,B06916P,15,0,
JAK.100-R01,5:34:11,5:34:21,B07280P,16,0,
JAK.100-R01,5:35:08,5:35:18,B06917P,17,0,
JAK.100-R01,5:35:49,5:35:59,B06918P,18,0,
JAK.105-R02,5:00:00,5:00:10,B03271P,0,0,
JAK.105-R02,5:01:39,5:01:49,B07036P,1,0,
JAK.105-R02,5:03:58,5:04:08,B03710P,2,0,
JAK.105-R02,5:06:31,5:06:41,B07037P,3,0,
JAK.105-R02,5:08:54,5:09:04,B07038P,4,0,
JAK.105-R02,5:10:11,5:10:21,B07047P,5,0,
JAK.105-R02,5:11:32,5:11:42,B07048P,6,0,
JAK.105-R02,5:14:12,5:14:22,B07039P,7,0,
JAK.105-R02,5:16:29,5:16:39,B07040P,8,0,
JAK.105-R02,5:17:44,5:17:54,B07041P,9,0,
JAK.105-R02,5:19:52,5:20:02,B07042P,10,0,
JAK.105-R02,5:21:33,5:21:43,B07043P,11,0,
JAK.105-R02,5:24:47,5:24:57,B07044P,12,0,
JAK.105-R02,5:25:53,5:26:03,B07045P,13,0,
JAK.105-R02,5:28:13,5:28:23,B07046P,14,0,
JAK.105-R02,5:29:08,5:29:18,B02186P,15,0,
JAK.105-R02,5:30:59,5:31:09,B02187P,16,0,
JAK.105-R02,5:40:38,5:40:48,B05512P,17,0,
JAK.105-R02,5:41:06,5:41:16,B05510P,18,0,
JAK.108-R01,5:00:00,5:00:10,B00301P,0,0,
JAK.108-R01,5:01:12,5:01:22,B01878P,1,0,
JAK.108-R01,5:02:10,5:02:20,B02613P,2,0,
JAK.108-R01,5:03:31,5:03:41,B04578P,3,0,
JAK.108-R01,5:04:31,5:04:41,B03360P,4,0,
JAK.108-R01,5:05:33,5:05:43,B01046P,5,0,
JAK.108-R01,5:09:44,5:09:54,B05664P,6,0,
JAK.108-R01,5:11:31,5:11:41,B03158P,7,0,
JAK.108-R01,5:13:48,5:13:58,B02281P,8,0,
JAK.108-R01,5:15:05,5:15:15,B03883P,9,0,
JAK.108-R01,5:16:58,5:17:08,B00700P,10,0,
JAK.108-R01,5:18:18,5:18:28,B00701P,11,0,
JAK.108-R01,5:19:09,5:19:19,B02834P,12,0,
JAK.108-R01,5:20:10,5:20:20,B05763P,13,0,
JAK.108-R01,5:23:41,5:23:51,B02502P,14,0,
JAK.108-R01,5:24:31,5:24:41,B02533P,15,0,
JAK.108-R01,5:26:10,5:26:20,B00888P,16,0,
JAK.108-R01,5:27:13,5:27:23,B00616P,17,0,
JAK.108-R01,5:29:00,5:29:10,B07175P,18,0,
JAK.108-R01,5:30:33,5:30:43,B07176P,19,0,
JAK.108-R01,5:31:54,5:32:04,B07177P,20,0,
JAK.108-R01,5:33:06,5:33:16,B07178P,21,0,
JAK.108-R01,5:34:27,5:34:37,B07179P,22,0,
JAK.108-R01,5:35:39,5:35:49,B07180P,23,0,
JAK.108-R01,5:36:54,5:37:04,B07181P,24,0,
JAK.108-R01,5:37:54,5:38:04,B07182P,25,0,
JAK.108-R01,5:39:58,5:40:08,B07183P,26,0,
JAK.108-R01,5:41:05,5:41:15,B07184P,27,0,
JAK.108-R01,5:42:09,5:42:19,B07185P,28,0,
JAK.108-R01,5:43:33,5:43:43,B07186P,29,0,
JAK.108-R01,5:44:35,5:44:45,B07187P,30,0,
JAK.108-R01,5:46:18,5:46:28,B07188P,31,0,
JAK.108-R01,5:48:02,5:48:12,B07189P,32,0,
JAK.108-R01,5:49:33,5:49:43,B07190P,33,0,
JAK.108-R01,5:51:18,5:51:28,B07191P,34,0,
JAK.108-R01,5:52:58,5:53:08,B07192P,35,0,
JAK.108-R01,5:54:59,5:55:09,B07193P,36,0,
JAK.108-R01,5:56:44,5:56:54,B07194P,37,0,
JAK.108-R01,5:57:38,5:57:48,B07195P,38,0,
JAK.108-R01,5:58:52,5:59:02,B07196P,39,0,
JAK.108-R01,6:00:23,6:00:33,B07197P,40,0,
JAK.108-R01,6:02:08,6:02:18,B07198P,41,0,
JAK.108-R01,6:03:58,6:04:08,B07199P,42,0,
JAK.108-R01,6:04:50,6:05:00,B07200P,43,0,
JAK.108-R01,6:06:16,6:06:26,B07201P,44,0,
JAK.108-R01,6:07:27,6:07:37,B07202P,45,0,
JAK.108-R02,5:00:00,5:00:10,B07202P,0,0,
JAK.108-R02,5:01:19,5:01:29,B07203P,1,0,
